accession	project	bases	gc	ags	country	genus	copy	arg_copy	cpg	group
SRR19416411	PRJNA842693	7845.267884	2845.375	2.7571999768044635	NH	Lientehia	1.0	0.582	0.582	commensal
SRR19416411	PRJNA842693	7845.267884	2845.375	2.7571999768044635	NH	Methanobrevibacter	1.75	2.0	1.1428571428571428	commensal
SRR19416411	PRJNA842693	7845.267884	2845.375	2.7571999768044635	NH	Muricoprocola	1.5	1.0	0.6666666666666666	commensal
SRR19416411	PRJNA842693	7845.267884	2845.375	2.7571999768044635	NH	Oribacterium	143.875	24.457	0.16998783666377065	commensal
SRR19416411	PRJNA842693	7845.267884	2845.375	2.7571999768044635	NH	Oxalobacter	2.5	2.34	0.9359999999999999	commensal
SRR19416411	PRJNA842693	7845.267884	2845.375	2.7571999768044635	NH	Paratractidigestivibacter	39.125	28.002	0.7157060702875399	commensal
SRR19416411	PRJNA842693	7845.267884	2845.375	2.7571999768044635	NH	Parolsenella	5.875	4.048	0.6890212765957446	commensal
SRR19416411	PRJNA842693	7845.267884	2845.375	2.7571999768044635	NH	Phascolarctobacterium	41.75	36.965	0.8853892215568863	commensal
SRR19416411	PRJNA842693	7845.267884	2845.375	2.7571999768044635	NH	Phocaeicola	0.75	1.889	2.518666666666667	commensal
SRR19416411	PRJNA842693	7845.267884	2845.375	2.7571999768044635	NH	Pseudoruminococcus	0.75	1.0	1.3333333333333333	commensal
SRR19416411	PRJNA842693	7845.267884	2845.375	2.7571999768044635	NH	Roseburia	9.5	3.0	0.3157894736842105	commensal
SRR19416411	PRJNA842693	7845.267884	2845.375	2.7571999768044635	NH	SFHK01	12.25	13.498	1.1018775510204082	commensal
SRR19416411	PRJNA842693	7845.267884	2845.375	2.7571999768044635	NH	Selenomonas	14.5	8.557	0.5901379310344828	commensal
SRR19416411	PRJNA842693	7845.267884	2845.375	2.7571999768044635	NH	Slackia	1.125	2.624	2.3324444444444445	commensal
SRR19416411	PRJNA842693	7845.267884	2845.375	2.7571999768044635	NH	Streptococcus	11.375	62.995000000000005	5.538021978021979	pathogen
SRR19416411	PRJNA842693	7845.267884	2845.375	2.7571999768044635	NH	UBA737	16.375	3.272	0.19981679389312976	commensal
SRR19416411	PRJNA842693	7845.267884	2845.375	2.7571999768044635	NH	Vescimonas	20.125	0.98	0.04869565217391304	commensal
SRR19416411	PRJNA842693	7845.267884	2845.375	2.7571999768044635	NH	all	2845.375	531.116	0.18665940341782716	all
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Acetatifactor	12.75	10.956000000000001	0.8592941176470589	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Acinetobacter	1.0	5.42	5.42	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Agathobacter	6.75	0.944	0.13985185185185184	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Agathobaculum	8.875	11.368	1.2809014084507042	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Alitiscatomonas	10.25	10.986	1.0718048780487806	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Anaerobutyricum	8.0	7.3740000000000006	0.9217500000000001	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Anaerostipes	17.5	18.276	1.0443428571428572	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Anaerotignum	0.625	0.934	1.4944000000000002	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Anaerovibrio	7.5	9.985000000000001	1.3313333333333335	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Anthropogastromicrobium	0.875	2.645	3.0228571428571427	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Bariatricus	5.625	5.904	1.0496	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Blautia	24.0	12.122	0.5050833333333333	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Brotaphodocola	15.0	8.606	0.5737333333333333	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Butyricicoccus	5.875	2.945	0.5012765957446809	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Butyrivibrio	2.0	2.0	1.0	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	CAG-194	1.625	1.0	0.6153846153846154	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Collinsella	4.75	0.977	0.20568421052631577	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Coprococcus	4.375	3.446	0.787657142857143	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Desulfovibrio	10.125	1.996	0.1971358024691358	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Dorea	7.0	3.0	0.42857142857142855	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Enterocloster	2.625	1.257	0.4788571428571428	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Escherichia	1.375	49.072	35.68872727272728	pathogen
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Eubacterium	2.875	1.0	0.34782608695652173	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Faecalibacterium	85.75	91.15899999999999	1.063078717201166	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Faecivicinus	1.75	1.98	1.1314285714285715	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Falcatimonas	3.25	0.956	0.29415384615384615	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Gemmiger	3.5	4.847	1.384857142857143	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Holdemanella	7.625	3.874	0.5080655737704918	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Hominilimicola	0.125	1.0	8.0	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Hominiventricola	22.5	18.805	0.8357777777777777	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Intestinibacter	0.75	2.662	3.5493333333333332	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Kurthia	1.25	4.919	3.9351999999999996	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Lachnospira	4.0	2.0	0.5	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Laedolimicola	8.75	6.854	0.7833142857142857	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Mediterraneibacter	7.375	12.987	1.7609491525423728	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Methanobrevibacter	4.875	5.061	1.0381538461538462	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Muricoprocola	0.5	0.996	1.992	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Oliverpabstia	0.625	1.0	1.6	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Oxalobacter	3.25	1.264	0.3889230769230769	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Paratractidigestivibacter	47.625	32.625	0.6850393700787402	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Phascolarctobacterium	13.5	8.917	0.6605185185185185	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Pseudoflavonifractor	0.375	4.188	11.168	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Pseudoruminococcus	3.625	4.399	1.2135172413793103	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Roseburia	7.25	6.676	0.9208275862068965	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	SFHK01	4.125	2.355	0.5709090909090909	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Streptococcus	12.125	76.028	6.270350515463918	pathogen
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	Treponema	38.875	1.578	0.04059163987138264	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	UMGS882	0.5	29.355	58.71	commensal
SRR19416413	PRJNA842693	9778.156432	3246.375	3.0120230817450233	NH	all	3246.375	724.371	0.22313226290862884	all
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Acetatifactor	7.0	4.377	0.6252857142857142	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Acidaminococcus	1.125	1.753	1.5582222222222222	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Adlercreutzia	4.875	19.91	4.084102564102564	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Agathobacter	95.5	101.673	1.0646387434554974	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Agathobaculum	4.75	13.294	2.798736842105263	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Akkermansia	0.5	14.854	29.708	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Alistipes	2.125	1.9929999999999999	0.9378823529411764	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Anaerobutyricum	19.25	16.769	0.8711168831168831	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Anaerostipes	30.0	51.900000000000006	1.7300000000000002	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Anaerotardibacter	3.0	5.5920000000000005	1.864	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Anaerotignum	0.875	4.957	5.665142857142857	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Anthropogastromicrobium	23.75	18.404	0.7749052631578948	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Bacteroides	70.75	417.274	5.897865724381625	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Bariatricus	0.125	36.292	290.336	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Bifidobacterium	91.625	109.452	1.1945648021828104	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Blautia	130.0	261.153	2.008869230769231	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Butyribacter	4.875	5.046	1.0350769230769232	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Clostridium	1.125	0.955	0.8488888888888888	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	ClostridiumP	1.375	13.536	9.844363636363637	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	ClostridiumQ	0.375	5.792	15.445333333333332	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Dorea	20.875	33.458	1.6027784431137724	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Enterocloster	1.5	43.165	28.776666666666667	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Escherichia	0.125	7.345	58.76	pathogen
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Eubacterium	22.375	68.978	3.0828156424581	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Faecalibacterium	99.125	194.042	1.957548549810845	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Fimiplasma	1.75	0.982	0.5611428571428572	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Flavonifractor	1.5	7.709999999999999	5.14	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Fusicatenibacter	23.625	26.88	1.1377777777777778	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Gallintestinimicrobium	1.75	1.0	0.5714285714285714	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Gemmiger	31.625	27.091	0.8566324110671937	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Hominilimicola	10.875	14.066	1.293425287356322	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Hominimerdicola	6.625	5.33	0.8045283018867925	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Hugonella	2.875	3.0	1.0434782608695652	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Hungatella	0.125	3.604	28.832	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Intestinibacter	5.75	2.669	0.46417391304347827	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Klebsiella	0.25	1.986	7.944	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Lachnospira	19.125	26.052	1.3621960784313725	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Lawsonibacter	3.375	2.714	0.8041481481481482	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Ligilactobacillus	14.625	108.08500000000001	7.390427350427351	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Limivivens	2.125	6.898	3.2461176470588233	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Massilioclostridium	0.25	14.669	58.676	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Mediterraneibacter	13.875	17.015	1.2263063063063064	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Megamonas	65.125	79.551	1.2215124760076777	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Muricomes	0.25	1.382	5.528	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Oliverpabstia	12.0	9.135	0.76125	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Otoolea	4.875	25.027	5.13374358974359	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Parabacteroides	11.875	11.422	0.9618526315789474	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Phocaeicola	28.0	133.836	4.779857142857144	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Romboutsia	4.125	7.933	1.923151515151515	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Roseburia	33.5	120.553	3.598597014925373	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Ruminococcus	37.875	125.964	3.3257821782178216	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Schaedlerella	0.375	0.226	0.6026666666666667	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Sellimonas	0.125	0.996	7.968	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Streptococcus	1.5	7.925	5.283333333333333	pathogen
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Sutterella	2.125	1.0	0.47058823529411764	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Thomasclavelia	1.625	15.939	9.808615384615385	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	Tidjanibacter	21.5	11.149	0.5185581395348837	commensal
ERR7625319	PRJEB49168	3593.485466	1043.75	3.4428603267065867	SG	all	1043.75	2785.823	2.669051976047904	all
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Acetatifactor	0.25	7.963	31.852	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Acutalibacter	0.75	0.994	1.3253333333333333	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Agathobacter	1.625	14.006	8.619076923076923	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Agathobaculum	1.0	48.765	48.765	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Akkermansia	30.75	115.45	3.754471544715447	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Alistipes	6.5	4.41	0.6784615384615384	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Anaerobutyricum	6.5	5.805	0.893076923076923	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Anaerofilum	0.125	5.04	40.32	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Anaerostipes	22.5	26.481	1.1769333333333334	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Angelakisella	0.5	2.841	5.682	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Anthropogastromicrobium	10.375	14.41	1.3889156626506025	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Bacteroides	6.875	40.033	5.822981818181819	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Bariatricus	0.5	1.849	3.698	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Bifidobacterium	91.875	140.182	1.5257904761904761	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Blautia	30.5	121.093	3.9702622950819673	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Clostridium	1.375	0.976	0.7098181818181818	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Collinsella	19.0	15.995	0.8418421052631578	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Coprobacillus	1.125	1.835	1.6311111111111112	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Coprococcus	5.375	1.0	0.18604651162790697	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Desulfovibrio	1.625	3.636	2.2375384615384615	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Dorea	5.875	36.580999999999996	6.226553191489361	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Dysosmobacter	10.0	8.227	0.8227	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Eggerthella	0.5	9.624	19.248	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Enterobacter	0.25	4.991	19.964	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Enterocloster	0.5	2.0	4.0	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Enterococcus	0.25	1.903	7.612	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Escherichia	3.875	103.762	26.777290322580644	pathogen
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Eubacterium	17.0	4.732	0.2783529411764706	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Evtepia	20.25	87.104	4.301432098765432	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	F23-B02	47.375	11.169	0.23575725593667546	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Faecalibacillus	5.25	1.957	0.3727619047619048	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Faecalibacterium	7.125	58.686	8.23663157894737	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Faecivicinus	6.75	0.98	0.1451851851851852	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Fimivivens	0.125	0.997	7.976	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Fusicatenibacter	5.25	7.8629999999999995	1.4977142857142856	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Gemmiger	12.125	18.602	1.5341855670103093	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	HGM11501	0.125	7.759	62.072	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Holdemanella	1.75	9.32	5.325714285714286	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Holdemania	0.375	5.297	14.125333333333332	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Hominenteromicrobium	7.5	12.001999999999999	1.6002666666666665	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Hominibacterium	1.0	5.908	5.908	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Hominicoprocola	10.125	37.153999999999996	3.6695308641975304	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Hominilimicola	4.25	1.0	0.23529411764705882	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Hominimerdicola	0.125	3.25	26.0	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Hominiventricola	0.375	9.062000000000001	24.165333333333336	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Intestinimonas	2.125	4.109	1.9336470588235295	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Lachnoclostridium	0.625	1.0	1.6	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Lachnospira	7.75	5.712	0.7370322580645161	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Lactonifactor	0.125	1.893	15.144	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Laedolimicola	0.125	2.427	19.416	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Lawsonibacter	4.375	5.193	1.1869714285714286	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Massiliimalia	0.625	2.714	4.3424	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Mediterraneibacter	6.25	11.859	1.89744	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Megamonas	3.125	8.145	2.6064	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Methanobrevibacter	132.625	153.09	1.1543072573044297	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Muricoprocola	0.125	1.0	8.0	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Oliverpabstia	3.25	6.99	2.1507692307692308	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Otoolea	0.5	17.536	35.072	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Paraprevotella	0.375	0.987	2.632	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Paratractidigestivibacter	0.25	0.994	3.976	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Phocaeicola	2.625	18.266000000000002	6.958476190476191	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Prevotella	10.75	7.598	0.7067906976744186	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Pseudobutyricicoccus	0.25	16.682	66.728	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Pseudoflavonifractor	0.375	4.662	12.432	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Pseudoruminococcus	10.375	5.235	0.5045783132530121	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Romboutsia	3.5	2.779	0.7939999999999999	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Roseburia	0.875	2.7800000000000002	3.1771428571428575	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Ruminococcus	4.5	9.077	2.0171111111111113	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Ruthenibacterium	2.75	17.232	6.266181818181818	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Scatomonas	0.375	2.0	5.333333333333333	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Schaedlerella	0.25	1.896	7.584	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Slackia	4.75	12.813	2.6974736842105265	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Streptococcus	1.875	1.998	1.0656	pathogen
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Turicibacter	3.0	9.748	3.249333333333333	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Veillonella	1.25	1.0	0.8	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Vescimonas	47.5	36.286	0.7639157894736842	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	Yeguia	0.875	0.986	1.1268571428571428	commensal
ERR7625320	PRJEB49168	2922.336277	1125.875	2.595613435772177	SG	all	1125.875	2169.133	1.9266197402020648	all
ERR7625321	PRJEB49168	2813.655199	944.625	2.9785948910943496	SG	Acidaminococcus	5.5	8.521	1.5492727272727274	commensal
ERR7625321	PRJEB49168	2813.655199	944.625	2.9785948910943496	SG	Adlercreutzia	1.375	3.94	2.8654545454545453	commensal
ERR7625321	PRJEB49168	2813.655199	944.625	2.9785948910943496	SG	Agathobacter	122.75	171.704	1.3988105906313646	commensal
ERR7625321	PRJEB49168	2813.655199	944.625	2.9785948910943496	SG	Agathobaculum	14.625	124.466	8.510495726495726	commensal
ERR7625321	PRJEB49168	2813.655199	944.625	2.9785948910943496	SG	Allisonella	4.0	3.9859999999999998	0.9964999999999999	commensal
ERR7625321	PRJEB49168	2813.655199	944.625	2.9785948910943496	SG	Anaerobutyricum	7.25	15.559	2.1460689655172414	commensal
ERR7625321	PRJEB49168	2813.655199	944.625	2.9785948910943496	SG	Anaerostipes	3.875	1.451	0.3744516129032258	commensal
ERR7625321	PRJEB49168	2813.655199	944.625	2.9785948910943496	SG	Anaerotignum	1.125	0.978	0.8693333333333333	commensal
ERR7625321	PRJEB49168	2813.655199	944.625	2.9785948910943496	SG	Bacteroides	25.0	69.09	2.7636000000000003	commensal
ERR7625321	PRJEB49168	2813.655199	944.625	2.9785948910943496	SG	Bariatricus	27.375	33.32	1.2171689497716895	commensal
